用户ID,movie_id,评分
517,9639,8
296,6866,10
8588,10270,8
43727,21687,8
4340,7670,10
441,14928,8
11821,16866,8
11165,21205,8
1053,7364,10
15434,1530,8
28688,20031,8
5376,19083,8
33119,17681,8
60195,5869,8
14685,12195,8
11806,15884,8
3193,19086,8
68048,16969,10
17532,8891,8
517,10563,8
16553,2903,8
18299,3023,8
5389,18936,8
8998,22331,10
35450,7045,8
13125,16374,10
34142,5089,8
9527,13535,8
22352,22253,8
13757,22165,10
7333,18018,8
35117,867,8
5422,2135,8
1166,12514,8
9959,129,8
9711,5330,10
13615,7614,10
3570,7673,8
6856,14091,8
60843,2822,10
48740,12191,8
32679,19875,8
68050,22464,10
14196,17639,8
5070,12996,10
14346,1241,8
14831,9790,10
7555,6986,8
18589,12306,10
17505,11327,10
38237,4887,8
48583,2155,8
27891,5669,8
25970,9432,8
5464,20789,8
66805,5360,8
7161,12330,8
17065,7133,10
6737,4193,10
2695,17881,8
68055,21427,8
66639,1578,8
24048,18224,8
41692,12818,8
26606,9278,8
1189,15064,8
41299,21018,10
23709,20166,8
56159,15365,8
39644,10233,10
6819,3121,10
68066,3703,10
66031,2416,8
19717,5390,8
1444,6002,10
3396,11039,8
66300,22935,10
23709,6845,10
4796,15648,10
1260,3591,10
1110,13875,10
68079,10412,8
61061,17960,8
19300,19540,8
12536,18977,8
10980,8706,10
10607,856,10
536,10641,10
3077,15947,10
19493,9505,10
658,11497,10
2348,22772,10
1496,11765,10
6005,5475,10
22852,14823,8
4726,18838,10
13755,14950,8
9991,9312,10
1479,10012,8
3093,10811,8
1656,21364,10
26087,5168,10
673,19163,8
3490,14378,10
206,3048,8
6902,20252,8
1649,6211,10
526,13761,8
4051,9018,10
1547,17061,10
4728,18334,8
14033,12958,10
2606,14346,8
2225,10473,8
1037,19451,8
10798,21553,10
4037,22649,10
6279,19261,8
13253,14875,10
4142,974,8
9296,8797,10
1779,8138,10
4732,18713,8
2160,5385,10
4079,12316,10
4891,1594,10
3468,20694,8
4036,19740,10
1503,9337,10
1824,5483,10
6231,15723,10
4262,19765,10
3979,14194,10
8770,2222,10
4095,3571,10
878,17466,10
1877,13413,8
1570,16660,10
5602,22717,8
1632,14092,8
1000,19071,10
517,6103,10
26346,3015,10
1770,19392,8
13500,17793,8
16608,15249,10
18842,22656,10
36450,20194,10
7245,2840,10
74,3136,8
5391,10501,10
4229,21960,10
8747,4766,8
5378,2405,10
14510,18489,8
721,16138,10
11287,18659,10
8679,6670,8
2017,2398,10
20861,12945,10
613,2403,10
4917,21560,10
21601,35,10
5601,22764,8
6894,3511,10
14858,10204,8
5404,13075,10
7504,20347,10
28290,9546,10
5395,20656,8
31764,2348,10
1885,14958,8
14763,13080,8
4057,14821,10
9459,22746,8
20372,12705,10
1020,9526,10
26055,21947,8
1819,4232,10
36453,692,8
16120,2409,8
36453,14316,8
59342,17021,10
22762,4368,10
22122,7518,8
8654,19777,8
4954,15344,10
32880,14092,8
1534,21035,8
1930,18967,8
18787,19591,10
891,3356,10
1757,4170,10
1862,6896,10
167,22958,8
4792,4125,8
8629,20825,10
25822,14313,8
65628,9233,8
43387,9989,10
1665,5746,8
17724,14683,8
11240,8522,10
1701,5100,10
4066,11642,10
16860,21317,10
43387,4912,10
15299,5227,10
1540,12296,10
8685,17054,10
17290,19293,10
4940,4472,10
2287,14823,8
1518,5937,8
6910,22259,10
8625,5052,10
4814,4729,10
10671,12450,8
3098,9548,8
3098,3144,8
6911,8970,8
21599,3438,10
864,14773,10
5611,10315,10
4110,18173,10
23680,7399,10
17874,13496,10
26748,18623,10
1035,8646,10
6070,700,10
14752,15274,10
19531,6780,10
1607,9875,10
10430,9703,10
53241,20055,10
26767,9915,10
18595,9368,10
10430,2760,10
53241,2529,10
13678,12146,10
26767,18504,10
66585,15683,10
15973,5814,10
2463,15339,10
4258,22371,10
31460,4113,10
6968,16204,10
17522,6339,10
2176,16389,10
1694,8984,10
9397,20682,10
6157,4375,8
6006,9794,10
3238,16706,8
26083,15518,10
17438,9668,10
32719,18570,10
77,3354,8
5456,14334,10
3570,5241,8
3110,21794,10
21358,9263,10
103,16704,8
31529,3670,10
1866,10944,10
60427,17049,10
21811,12156,8
5590,2633,10
31529,7573,10
1866,10711,10
60427,16784,10
18018,16194,8
17978,9587,8
21811,20989,8
4929,4069,10
23987,5591,10
12275,19921,8
6128,760,10
53651,18184,8
13087,5684,10
3038,18238,10
822,5259,4
41594,17568,4
580,1644,4
8383,22114,4
53193,17308,4
17595,15832,4
11435,19686,2
15080,21633,4
8911,303,2
6663,22124,4
3230,7752,2
1779,8900,10
5452,6387,8
31898,11513,8
9437,5875,8
5581,11721,8
18842,7996,10
4865,19215,8
22911,7652,8
10147,21248,8
851,10488,8
3213,15292,8
9547,15626,10
13823,13774,8
1525,11334,8
23496,6991,8
11153,132,8
9979,3264,8
12506,8130,8
4142,9122,8
678,9531,8
1650,20512,8
26083,18662,8
5422,12253,8
7809,8174,10
8046,22134,8
38823,19314,8
65,12227,10
805,16828,8
15428,11129,10
11194,10884,8
29772,10405,10
52058,1304,10
21529,16837,8
35117,20952,10
14929,7373,8
9332,18387,8
9332,19313,8
28076,10405,8
12545,12613,8
13270,8229,8
2463,10650,8
43022,6641,10
785,6952,8
8181,20184,10
806,3534,8
9478,4149,8
4104,11355,10
35313,3012,8
1765,1070,8
1765,15457,8
6817,14892,10
9013,6932,10
1607,1097,8
14559,5825,8
4081,16334,8
10772,3992,8
1000,118,10
11230,13473,8
8255,17598,8
517,16460,8
13748,3994,8
15829,2433,10
12076,12626,8
2006,20775,8
5648,18097,8
45197,20284,8
4426,14008,8
12160,9178,8
18411,11646,8
10105,10078,10
34394,16195,8
33735,340,10
4874,15520,8
34007,22428,10
11693,11871,8
2176,22989,8
48860,12941,8
38998,10125,8
25261,7159,10
28377,22357,8
7555,12343,8
50945,12023,8
37378,4180,8
2310,17195,8
37004,12954,8
6646,22244,8
18312,21766,8
38118,12453,10
1291,9398,8
29950,4175,8
253,10530,10
31912,9812,8
5476,20970,8
4808,8764,8
397,887,10
25694,3452,8
9334,12284,8
66804,8394,8
10888,2621,8
11821,1426,8
14653,8499,10
14766,6958,8
18695,2217,8
12720,19191,10
22487,557,8
8654,6191,8
10567,22215,8
14582,6291,8
57143,3959,10
25485,18126,8
57621,12770,8
66155,19250,8
7546,11792,8
29178,4721,10
61556,3665,8
36483,10307,10
2248,20904,8
16045,2083,8
17661,13139,8
14058,3307,10
12500,8058,10
31487,18131,10
18589,17320,10
19365,1737,8
39601,6542,8
5527,22995,8
32559,15806,8
61248,19584,8
47240,4173,8
36782,7112,8
41188,17812,8
22184,6733,10
15894,9936,8
68150,7400,8
16140,14061,10
17896,2261,8
5970,18381,4
5569,21878,4
1779,17431,4
3525,3187,4
15294,8087,10
13802,2185,4
462,2655,4
16194,6304,2
1438,12940,2
16278,5078,4
37090,16451,4
22306,22231,4
6249,8659,8
3086,1366,8
739,20860,8
924,20986,8
3082,14111,8
19251,4784,10
655,1520,8
4747,2047,8
38906,13585,8
9080,8250,8
1547,988,8
19998,7499,8
1630,11321,8
12943,17849,8
2248,20951,8
9526,17788,8
24629,812,8
14807,16851,8
14033,17552,10
847,10269,10
526,10414,8
613,1413,10
5635,1213,10
3207,1036,8
10121,20031,8
6699,13350,8
21790,877,8
427,4410,8
731,15015,8
16004,17852,8
12506,17624,8
11137,1015,8
3942,13675,8
3490,20262,10
29772,19771,8
16037,20516,8
16608,4869,8
4256,11250,8
3301,17377,10
10754,3063,8
39625,3283,8
855,18803,10
5467,3132,8
2176,15072,8
18570,9647,8
38812,20498,8
4550,10782,8
4997,2727,8
43713,13812,8
4131,16243,8
12497,524,8
42047,6041,8
9402,20402,8
18299,17505,8
504,10771,8
10191,7543,8
13185,22772,8
1986,11966,8
6076,11227,8
15921,6202,10
5440,11080,8
21844,11329,8
4980,21970,8
33130,21260,8
658,10508,8
4142,19948,8
66960,20526,8
25659,10022,8
21440,5194,8
8679,17833,8
1663,899,8
14509,3768,8
7021,3385,10
10912,20092,8
12108,16593,8
536,8927,8
10018,20989,10
4051,21162,8
6215,12499,10
18842,14813,8
26083,19447,8
66639,20276,8
30624,21853,8
35854,6953,10
24993,8901,8
7015,16523,10
18883,18384,8
21529,4919,8
3927,14697,8
14517,250,8
744,22185,8
32880,18273,8
14929,5607,8
21500,17566,8
5404,14029,8
1925,11156,8
50237,19098,8
11324,2397,8
2017,3969,8
14756,16061,8
680,17964,8
5406,5987,8
53194,16573,10
21855,16235,8
38421,19065,8
786,13176,8
35117,18347,10
66134,13740,8
14511,15112,10
4807,22740,8
11970,1331,10
4079,3385,8
9459,14468,8
683,8087,8
23468,10941,10
851,21231,10
16584,7737,8
32853,17881,8
10107,5708,10
1872,22603,8
4929,22979,8
5478,10171,8
1819,11445,8
65,16978,8
5602,13919,8
5408,11016,8
8625,13760,8
68,9047,8
58498,16175,8
1926,23025,8
14579,13717,8
58223,21645,8
840,11102,8
60099,16524,8
28076,15867,8
15982,8102,10
54991,22463,8
1539,6428,8
37859,9884,10
1694,12496,8
9982,6307,8
912,3368,10
7228,10919,8
41597,11925,10
5555,14023,8
3004,14291,8
1000,17175,10
4865,18485,10
21801,648,8
25596,10848,8
9603,2509,8
66804,17695,10
32719,3694,8
22184,2301,10
55473,7789,8
56156,14041,8
8806,6925,8
52058,20770,8
1053,8564,8
15973,19667,8
36332,3240,8
31460,2171,10
7258,19188,8
41166,7992,8
22153,9030,8
4719,22306,8
45136,19891,8
38612,1663,8
20398,326,8
58853,17429,10
7260,22239,8
13405,12859,8
42679,17463,8
3213,14549,8
5467,20251,8
7333,19635,8
1701,14608,8
14517,6127,8
5601,15827,8
12427,4221,8
1779,13513,8
6231,15182,10
13032,5763,8
18299,893,10
1819,16071,8
10760,12425,8
18627,4119,8
13656,7999,8
3979,12552,8
9334,1922,8
5404,1869,8
11518,4578,10
35715,14503,8
6639,14073,8
517,10996,8
11238,7182,8
14511,449,10
68185,19755,8
5462,14866,10
49529,16253,8
12079,11640,8
5034,2832,8
41398,911,8
2017,4443,8
42041,18651,8
56951,10491,8
17505,7121,10
13407,21838,10
66200,17021,8
8046,8057,8
1166,7920,8
67287,14524,8
39369,22369,8
45800,19988,8
7555,16154,8
25678,2553,10
66134,20858,8
123,1342,8
26115,4086,8
65663,18245,8
7896,14940,8
10191,6516,8
17552,2554,10
27822,17756,8
10592,908,10
23680,2374,8
66142,16357,8
3262,1089,8
1597,8419,10
2248,6165,8
50429,19614,8
15454,9466,10
66307,5356,8
21569,5585,8
15083,22963,8
4375,11029,10
7378,5011,8
517,13640,8
18058,2867,8
8848,22312,10
18004,22679,8
11194,20109,8
821,9204,8
32537,19718,8
18369,12986,8
18369,21175,8
31587,12390,8
2356,10779,8
57915,12209,8
1722,11976,8
68199,6046,8
7082,17240,10
68201,6568,8
35014,21424,8
3193,9190,8
58805,12151,10
68055,17911,8
68055,13717,8
33323,14465,10
7657,6921,8
17095,1268,8
66386,7431,8
41452,1842,8
5103,16026,10
18294,14735,8
45231,14321,8
5415,9509,10
34094,623,8
36483,3185,8
59710,672,8
59736,3163,8
66806,19416,10
31487,13437,8
65690,15003,8
34151,18521,8
66031,18667,8
65703,14890,10
66016,16101,8
6738,20274,10
517,6197,8
3204,21354,8
14766,4815,4
22852,8656,4
65628,9351,4
3570,3881,4
60851,5269,4
66246,16700,4
4751,2404,2
4617,7822,4
40787,4042,2
3068,7539,8
44237,12777,8
3093,5514,8
6699,4108,8
3213,17774,8
17896,12068,8
22039,939,8
9981,19454,8
8625,10470,8
1779,22961,10
23099,22894,8
4142,21984,8
6175,8948,8
549,5084,8
17948,6163,8
7809,2658,10
18299,12361,10
29762,19769,8
10068,16073,10
26040,2626,8
9516,5742,8
9334,18507,8
11197,6004,8
65511,14207,8
11209,16842,8
10562,5335,10
10105,15611,8
21782,7841,8
922,10355,8
15316,5536,8
11190,7929,8
11802,6631,8
38309,19711,8
14511,5370,8
57621,4233,8
66155,4484,8
46049,4215,8
41452,19861,8
27820,18717,8
21844,12938,8
23680,21793,10
580,9938,8
31586,17902,10
37004,20032,8
33193,2524,8
30799,4696,8
17749,6054,8
4784,13755,8
12980,8744,8
29178,14325,8
29871,20079,8
66307,8958,8
18004,22869,8
9357,3161,10
683,13841,8
9357,22786,10
58805,477,10
66804,13765,8
683,16600,8
57915,9328,10
66066,1700,8
613,9602,8
66193,8092,8
65945,10001,10
63277,20710,8
2356,7480,8
16808,9907,8
56951,2989,8
66134,3780,8
66229,795,8
7471,16178,8
16109,19350,8
18589,17381,8
58225,6988,8
13310,21835,8
8046,9,8
18369,7294,8
10754,4679,8
47122,660,8
66805,5271,8
9362,11118,8
29662,241,8
17941,7975,8
40040,12661,10
6759,369,8
40020,2006,8
17095,7793,8
9118,6339,8
21926,5840,8
9118,12739,8
4796,5809,10
67630,12498,8
28842,13390,8
15617,17381,10
8617,12152,10
18603,3505,8
36036,17294,10
64948,18363,8
66385,4610,10
14095,7300,10
66806,2372,8
31996,3062,8
6902,7573,4
3152,1601,4
6015,22574,4
14779,6546,4
8109,12403,4
18340,2027,4
10787,321,2
39132,17506,4
4305,22512,4
3570,6101,4
48664,16899,2
31970,8150,2
1720,3358,4
462,12935,2
30546,7897,4
4246,16625,4
1259,2414,4
517,18545,2
27072,4962,4
7257,14486,8
9342,14139,8
3386,2741,8
3942,1031,8
36219,12285,8
878,1168,8
4865,21271,8
28263,10500,10
14947,866,8
8051,2689,8
17948,17782,8
13706,20473,8
11190,12825,8
11991,18984,8
1953,17167,8
51860,9491,8
37780,2885,8
10540,2915,8
5415,13575,8
13152,172,8
18915,15318,10
1725,17672,8
5689,22329,8
35403,4369,8
2484,17506,8
2266,6590,8
48384,19298,8
28981,2165,8
25806,1195,8
441,17504,8
14537,3570,8
8192,4420,10
6928,21046,8
8211,495,8
30341,12752,8
15884,6290,10
7771,12807,8
12448,13435,10
517,2309,10
22167,14272,8
21837,8550,10
5438,893,10
3203,15961,8
68384,15617,8
8009,9156,10
11763,17302,8
30780,20083,8
942,8670,10
4878,6931,8
6189,7683,8
14517,16687,8
13249,16875,8
3125,15280,8
1786,12399,10
35717,11855,8
7274,3607,10
14604,799,8
14588,1033,8
517,3761,8
3293,2091,8
54909,9754,10
20893,20971,10
35627,363,8
12607,6000,8
52058,15539,8
5510,12245,8
9915,8589,8
34598,4653,10
17968,22477,8
4856,8351,8
4764,21203,8
26083,18395,8
62137,6793,10
4846,21046,8
8325,14568,10
66142,18204,10
19792,15866,8
12956,6741,8
23262,22514,8
517,14238,10
22485,12616,8
29452,9304,8
30490,10220,10
1882,14340,8
17053,5838,8
36974,15721,8
7677,15558,8
10521,4456,8
38812,11396,8
335,1751,10
16076,3329,10
16076,22007,10
15129,20338,10
1621,11050,8
30601,8910,8
58272,16707,8
40751,9863,10
3077,22893,8
1555,22543,10
47415,21444,10
1547,15159,8
53,16459,8
3082,19560,8
3093,17757,8
1496,10338,8
6157,18508,8
20889,20440,8
5573,22987,8
5968,9595,8
4045,21251,8
3213,7486,10
18008,13677,10
23566,3834,8
806,6416,10
87,20282,10
2248,6340,8
6,19451,8
536,3384,8
2299,14130,8
6715,7848,8
19488,10775,10
6192,19276,10
2160,12893,8
16860,11135,8
34024,3982,8
10831,11199,8
14741,15381,10
35114,7704,10
19289,9809,8
1804,3563,10
10,11483,8
1119,22075,10
4917,22564,8
15981,4512,8
3490,17042,8
6215,14577,10
5571,17325,10
12506,11730,10
23928,13380,10
25659,4936,10
50,12297,8
613,17456,10
4796,19146,8
53323,2909,10
4051,20350,8
23547,328,8
32853,3049,8
658,20664,10
2851,13020,8
12500,16634,8
30510,2747,10
678,20845,8
9402,13800,10
19955,3187,8
4844,11773,8
25026,18188,8
9459,5078,10
67580,979,10
49085,10986,8
39601,476,8
9332,905,10
12490,9736,10
21440,15678,10
8654,18118,10
27955,8665,8
5440,19676,8
9532,22286,10
1819,13815,8
14763,18340,8
11194,2133,10
11230,21097,10
5452,110,10
5478,20797,8
8625,13382,10
6663,2844,8
55462,6668,10
4920,16907,10
39232,2880,8
5395,14372,8
25366,11456,8
13032,2282,10
3525,10630,8
1686,9963,10
5995,9040,8
6683,12116,10
3472,15071,10
517,14586,10
3316,14529,8
10754,12706,8
4325,11011,10
12555,14509,8
12555,5018,8
16608,18871,10
18050,11303,8
46324,3592,10
44392,7254,10
65663,16175,8
5563,4369,10
471,17414,10
26083,14672,10
6712,22638,8
4120,3723,8
851,12041,8
6696,16921,8
9416,9703,8
33975,17024,8
526,1788,8
37859,6898,10
33959,13350,8
26862,14924,8
11821,10396,10
409,7261,10
5433,16358,8
54786,20755,8
14942,13109,8
5,3143,10
30525,20173,8
1986,4739,8
17438,18983,10
7924,13936,8
5466,2060,8
60851,18621,10
3640,3988,8
19251,18581,8
26098,634,10
6710,7946,10
68,8809,8
829,22917,8
3207,12857,8
67287,15849,10
32719,843,8
18299,7797,10
3098,22097,8
1178,16324,10
441,19142,10
7555,5531,8
46644,3229,10
3570,8888,10
1685,4164,8
43066,6302,10
4353,3911,10
557,18717,8
27820,7659,10
16834,14255,8
25863,15297,10
53425,15749,8
6279,6925,8
25274,16546,10
65511,19521,10
33242,18733,8
517,7046,8
103,13313,8
14510,20369,8
23692,18335,8
31675,7788,10
5637,10417,8
22306,20720,10
13456,17542,8
4908,3173,8
27224,10652,10
94,6745,8
1003,20124,8
5387,975,8
13253,19829,10
17371,5095,10
23456,10119,10
1555,20400,8
1515,1240,10
56199,16239,8
5994,10026,10
3082,9379,8
3490,4010,8
4871,16268,10
13,22369,10
3093,13987,8
637,8292,8
526,6887,8
12980,7077,8
14858,350,8
6980,10807,8
14790,13025,8
87,284,8
24661,22491,10
2347,6554,8
8727,5818,8
9526,1768,10
23468,10843,10
536,2930,8
8704,14693,8
4142,20105,8
25347,9087,8
4057,3503,8
3213,6462,8
805,19541,8
11209,16731,8
25277,843,8
1887,9458,8
16905,20004,8
1000,5211,10
59822,9654,10
13761,10386,10
13950,4282,8
22046,5035,10
65,4101,8
739,10157,8
65514,224,10
11131,10412,8
10751,11919,8
7850,19776,8
68546,4006,10
5571,2398,10
35144,8482,10
2519,8998,8
19235,16228,8
28304,16443,8
14510,14775,8
1078,9775,10
18299,22487,8
19304,14605,10
65511,14014,8
12500,2784,8
10754,11556,8
27286,20677,8
6279,4646,8
30546,12120,10
4095,7589,8
18369,6900,8
67580,6815,8
3675,14215,8
1656,792,10
4865,19260,10
5433,8465,10
1006,15362,8
14976,19636,8
10600,4927,10
16533,4018,8
655,13327,8
39232,495,8
683,3883,8
36453,2809,8
613,1945,10
4081,12625,10
2398,11939,8
21500,10628,8
23496,15446,8
8164,11801,8
1060,19381,8
19539,18244,8
1862,5725,10
11137,8583,10
18611,18100,10
67287,5865,10
15428,13859,8
18004,10090,8
9996,2226,8
726,15154,8
16198,265,10
58914,18147,8
3259,10258,10
14763,14351,8
10776,10679,8
1650,15128,8
25724,1702,8
4792,3229,8
22594,2660,10
9532,5735,8
19251,17167,8
43905,16261,8
11821,15783,10
23660,2121,10
30510,16166,10
15529,5465,8
1665,5489,8
35529,17160,8
7138,16581,10
22122,13478,8
23056,1249,8
68050,11956,8
66804,7328,10
9402,6723,8
4719,17588,8
65663,15119,10
41166,3110,10
3077,19687,8
19495,11119,8
7902,19956,8
97,2047,10
4079,3306,8
25659,9939,8
49289,16371,8
38309,15688,10
2463,12349,8
4917,6729,10
8383,10750,8
35127,21444,10
57497,10748,8
26083,10859,10
23266,8054,8
1808,199,8
66180,1366,10
15299,12717,8
36847,3684,10
39363,21583,10
13089,21943,8
6942,2384,8
30103,1246,8
27812,5351,8
8880,11613,10
17428,13136,10
9498,20049,8
2876,11012,8
29178,17422,10
37860,6261,8
14622,10799,8
66193,4373,8
2185,1312,8
66615,10053,8
5452,6598,10
66960,10838,10
17661,14515,8
230,4219,8
5664,22750,8
58805,4401,10
36782,552,8
53,7394,4
34211,3739,2
2648,3102,4
17729,4099,2
36150,7791,4
23259,14206,4
30992,21267,2
32541,6494,4
3868,2778,4
26163,22222,2
12099,22902,2
11974,2037,4
10900,21752,4
9883,14942,10
2235,14342,10
11105,8171,10
10296,10485,10
24680,2667,10
2207,3906,10
3419,14702,10
43310,13103,10
12426,6064,10
7850,13631,10
4875,5494,8
15718,5853,10
9991,8005,10
1716,7939,10
4917,12487,8
36212,6485,10
655,4203,8
7853,727,8
14758,21356,10
13268,11100,10
14044,1333,10
8048,18551,10
10537,22379,10
1824,9969,8
7021,21611,10
5484,9904,8
1769,14033,10
10591,8007,10
19931,10879,10
2563,6808,10
18842,15013,10
21595,12019,10
18961,9372,10
15776,13514,10
517,6011,10
42679,21545,10
5229,3942,10
5616,7643,10
15631,21130,10
20907,11639,10
10450,14986,8
8998,15585,8
517,15162,10
1819,8301,10
8761,19722,10
6279,17660,8
852,19290,10
27945,2039,10
4856,10405,10
35981,8078,8
8858,16862,10
17279,15986,8
10851,13870,8
9955,21878,10
7306,12252,8
19947,6718,8
8870,5287,10
7306,21409,8
19947,13315,8
15359,7750,8
32067,1432,10
12540,14487,10
13557,9404,10
13790,20496,8
5994,6594,10
66960,15345,10
2142,11125,10
42415,18239,10
19570,13927,10
33199,9055,10
15981,18793,8
18810,2219,10
23987,16802,8
27288,7323,10
8654,9769,8
12489,5571,8
16065,17418,10
15888,11906,10
12550,3342,10
5415,13192,10
286,10993,10
10395,13460,8
517,17496,10
22031,22499,8
795,10145,10
14306,462,8
14741,21931,10
965,5168,10
24717,13606,10
7019,6148,10
8725,5550,8
10052,6320,10
10831,3860,8
16954,4617,8
31564,21049,8
16954,587,8
22403,18733,10
1047,12730,10
30546,19801,8
11821,13063,10
18153,11448,10
38547,7189,8
19538,19786,10
7910,14212,10
7896,926,8
8629,10362,10
1728,17268,10
9459,20950,8
59397,11175,10
43120,727,10
15838,14499,10
8701,21014,10
23680,20100,10
22820,18436,10
658,10748,10
20527,10597,10
8579,13615,8
536,1971,8
3077,10437,8
4865,5259,10
4051,9641,8
1767,16956,10
5573,7127,8
6025,1780,8
39488,18216,8
3093,8326,10
16805,20974,10
14,16339,8
14850,16515,10
12465,13278,10
560,6825,10
33987,22485,8
795,9240,10
11137,17698,8
13,17325,8
30582,17034,10
36159,17135,10
624,22882,10
4066,20602,10
35816,13332,10
847,2570,8
11470,14046,10
9526,9391,10
976,30,8
58223,5010,8
3126,20035,10
37012,12510,10
7015,22577,8
806,11303,10
6299,19748,8
4813,18477,8
4940,22154,10
3213,10560,8
47687,20452,8
37688,891,10
15981,20818,8
12506,2908,8
15758,19525,8
10770,3478,8
35869,8186,8
32989,244,8
16834,13195,8
4973,3536,8
1835,5145,10
980,17582,10
16905,1139,8
4262,15989,10
18281,2349,10
4864,6760,10
2017,5687,8
1885,6721,8
66134,12228,10
4550,14007,10
32880,8728,8
7957,9040,10
22852,6255,8
24643,10901,10
61298,9719,8
1638,21268,10
16930,12911,8
26904,5885,8
5474,11532,8
13748,416,10
16580,7607,8
11779,4208,8
33856,5094,8
58853,9434,10
63900,22689,10
35976,6936,8
18404,3642,10
14510,22456,8
1641,16740,8
18369,10008,10
1000,4250,10
67580,20369,10
17279,4960,8
613,22943,8
8880,18830,10
761,19686,8
5433,7396,8
34142,5915,8
21529,7807,10
24670,8954,8
44502,18451,10
2234,1324,10
3640,18036,8
67176,17873,8
18004,5621,8
427,14544,10
23496,1168,8
1711,3437,8
1715,3706,8
2482,18024,8
19539,22358,10
11131,9763,8
716,6514,8
53194,12569,8
13502,4469,10
6068,417,10
11890,6538,8
4575,6458,8
1770,21880,10
19488,18452,8
31675,1507,8
378,18340,8
9995,2826,10
14929,863,8
942,3749,8
1819,18976,8
12511,14512,8
1876,1802,8
4792,2740,10
32559,14445,10
13411,21974,8
56951,16930,8
1882,3633,10
26083,3623,10
68,7538,10
53887,3595,8
8578,21988,8
517,8020,8
29751,395,8
7851,14104,8
60851,12711,8
1897,8461,10
1694,1038,10
68185,20870,8
7228,19334,8
28377,14095,10
10068,21670,10
2218,17290,8
12950,2381,8
4120,14039,8
18935,18801,8
66804,17102,10
35403,12115,8
23680,2218,10
8649,13911,10
66066,9863,8
2681,7956,10
3979,19363,10
2248,22183,8
7210,52,8
4020,10454,10
11240,5187,10
10735,13906,8
32719,14569,8
3472,10392,10
3450,14104,10
68628,19552,10
38309,14899,10
3158,1495,10
11840,13578,8
7306,6103,8
4079,16325,8
30546,17042,8
579,4726,8
36818,13409,8
37819,6004,10
66585,6460,8
3931,21085,4
7853,4580,4
10486,1658,4
9901,9347,4
5970,8254,4
15718,14031,2
11806,16215,4
1885,1620,4
20943,15360,4
10191,1717,2
2872,18636,4
28672,3343,4
34825,15069,4
11206,2404,4
1014,844,2
22971,20529,2
3354,15282,4
9711,1935,4
19678,22654,4
7798,1492,4
14746,15876,4
9333,7767,8
17872,14728,8
514,7332,8
6699,12563,8
3093,18875,8
14779,12772,8
2158,18079,8
9332,3472,8
16533,3061,8
8007,21010,8
39498,5498,8
11161,20014,8
637,20067,8
4142,19620,10
23099,20030,10
30332,3757,8
3187,9010,10
1754,13654,10
2235,3543,8
863,13964,8
14759,4989,8
2191,4598,8
22836,12152,8
9307,22541,8
517,10535,8
517,20693,8
5384,17043,8
26951,16395,8
13498,2731,10
47797,21351,8
517,14999,8
20511,11642,8
8640,5003,8
8675,15111,8
8617,8093,8
9430,6564,8
22432,7645,8
2325,3867,8
25467,5589,8
24990,15003,8
1176,5250,8
806,22081,8
10105,4998,10
7809,22943,10
8750,2013,8
8766,19342,10
5415,16118,10
13656,3329,10
756,13637,8
28935,5487,10
22105,2651,10
27278,12634,8
5398,21078,8
8046,14175,8
25364,14165,10
29105,9389,8
851,7025,8
33669,8605,8
17552,11719,8
18293,18160,8
16925,2967,10
13761,22445,8
7955,8850,10
1000,12056,8
4016,15403,8
12663,1099,8
48938,22169,8
29762,6783,10
18842,22175,8
53430,22525,10
10487,19511,8
23120,19355,10
34505,14250,8
66134,20565,8
8172,13154,10
6910,20957,8
5521,12775,8
5602,8531,8
43199,7267,8
21844,7976,8
66158,17409,8
6402,9427,8
18299,7129,8
30783,9547,8
11802,678,10
9060,21055,8
12500,986,8
15985,16939,10
19111,17898,8
44955,5101,8
33656,18527,8
15463,20868,8
17279,6545,8
3490,15308,8
3570,467,8
10607,17203,8
4742,22802,8
18369,3632,8
23163,7946,8
412,1402,8
683,7494,8
28244,13098,8
94,17336,8
19955,11422,8
517,8838,10
38540,5771,8
26098,9320,8
28585,2583,8
1862,10618,8
14058,14158,8
53194,9482,8
35117,17291,10
21896,21406,8
25966,19618,8
12014,13114,10
13099,7525,8
1630,12106,8
1621,22685,8
58495,18056,8
1082,12121,8
58498,22344,8
14579,8219,8
399,4301,10
10990,13112,8
58223,20091,8
40651,18788,8
1852,2630,8
14782,12905,8
14763,22745,8
18004,19649,8
3488,1714,8
12514,17008,8
8091,7830,8
656,17732,10
5474,18898,8
4724,20368,8
22852,1594,8
65511,22423,8
18299,14221,8
4131,17874,10
4747,19336,8
8654,16729,10
1547,3263,8
3550,10174,8
517,8126,10
18842,7665,10
824,7907,8
517,1155,8
530,4012,8
29409,20520,8
26682,10066,8
637,7669,8
3093,20171,8
21793,11822,10
806,22008,10
30374,461,10
13656,22285,8
65663,11158,8
878,7766,8
7271,8406,8
14517,7812,8
9532,16355,8
18404,10771,8
24691,7336,10
2916,20829,8
1628,17874,10
38203,10931,10
42954,22023,8
67624,7489,8
2813,19467,8
4177,9012,8
8192,13339,8
8848,16199,10
66307,50,8
5079,12442,8
3193,17402,8
2445,8563,10
66134,3692,8
48412,15485,8
8675,21025,8
1819,16293,8
41415,6459,10
4865,11171,8
9459,21312,8
14763,9119,8
14929,7086,8
9565,19494,8
50079,1461,8
2305,19595,8
